OBJECTID,STREETSEGID,SSD_ID,SOURCEID,ROUTETYPE,ROUTE_ID,SNOWZONE,AGENCY,BEGINMEASURE,ENDMEASURE,SNOWAREA,SHAPE_Length
3682,4730,1001101861418615012,10110260,Secondary,17,4,DPW,0,110.780094,,110.780094
3683,4370,3047971836918370010,34797040,Primary,54,12,DDOT,0,92.220257,,92.220257
3684,5097,1059601888318884012,15960347,Primary,20,2,DPW,0,96.261345,,96.261367
3685,9879,2081442077417117012,28144420,Primary,39,10,DDOT,0,263.078682,,263.078672
3686,7481,1014952047416581012,11495190,Narrow Road, ,4,DPW,0,118.043324,406,118.043337
3687,12352,1002101752720099011,10210150,Secondary,21,6,DPW,0,123.172778,,123.172781
3688,3091,3037312194419485012,33731170,Priority Hills, ,7,DPW,0,96.769662,702,96.769676
3689,5309,1000501818321979012,10050440,Secondary,31,10,DDOT,0,119.258084,,119.258099
3690,8184,2038091502012549012,23809200,Secondary,40,11,DDOT,0,177.741842,,177.741811
3691,5325,4038611809418129012,43861065,Secondary,28,5,DPW,0,82.631477,,82.63146
3692,6110,1043741714215187012,14374180,Secondary,13,4,DPW,0,58.877998,,58.877994
3693,3348,3009361603016031012,30936170,Primary,66,8,DPW,0,116.835118,,116.835114
3694,108,2049921692520172012,24992050,Priority Hills, ,10,DDOT,0,330.761074,1002,330.761082
3695,1878,2025351475516624012,22535075,Primary,54,12,DDOT,0,62.262582,,62.262582
3696,10091,1000901822519886011,10090100,Primary,26,5,DPW,0,45.229548,,45.229558
3697,11459,1053491717718582010,15349060,Primary,25,5,DPW,0,174.84314,,174.84312
3698,12746,2081441453617991012,28144255,Primary,40,11,DDOT,0,172.545428,,172.545449
3699,11838,1040041535521229012,14004650,NHS,M1,9,NHS,0,38.838577,,38.838594
3700,8283,1025151778920838012,12515185,NHS,M2,4,NHS,0,50.76691,406,50.766934
3701,11839,1015532067517575012,11553478,Priority Hills, ,3,DPW,0,57.476455,303,57.476437
3702,13111,1094051984115352012,19405255,NHS,M2,3,NHS,0,78.777539,304,78.777532
3703,11909,1040042110221026012,14004280,NHS,M1,4,NHS,0,41.185436,403,41.185452
3704,11707,1040041805816161012,14004440,NHS,M1,9,NHS,0,120.557142,,120.557142
3705,357,1001601488414885012,10160230,NHS,M1,4,NHS,0,66.662334,405,66.662334
3706,4544,1040041852018521012,14004360,NHS,M1,4,NHS,0,36.403112,402,36.403112
3707,11017,1040042161915590012,14004540,NHS,M1,9,NHS,0,119.280267,,119.280285
3708,12949,1040042033616860012,14004405,NHS,M1,9,NHS,0,65.671605,,65.671586
3709,1374,2001701628018718011,20170030,Secondary,49,12,DDOT,0,164.281341,,164.281368
3710,4610,3009361854615315012,30936065,Primary,66,8,DPW,0,155.80761,,155.807606
3711,5724,1001601915618343012,10160785,NHS,M1,9,NHS,0,81.932211,901,81.932225
3712,5211,1094051809018936012,19405433,NHS,M2,2,NHS,0,37.383465,202,37.383444
3713,8871,1025351459420476012,12535070,NHS,M5,5,NHS,0,178.879972,502,178.880011
3714,7966,1094051515519801012,19405460,NHS,M2,1,NHS,0,155.423136,106,155.423135
3715,2805,1001601740217403012,10160680,NHS,M1,9,NHS,0,94.94135,,94.941326
3716,8931,1001402038420836012,10140080,NHS,M5,5,NHS,0,125.85452,502,125.8545
3717,9697,1057852000515053012,15785325,Primary,12,3,DPW,0,10.012131,,10.012118
3718,7359,1001301992419925012,10130350,Secondary,17,4,DPW,0,244.985313,,244.985314
3719,10710,2054661788919511012,25466505,Priority Hills, ,13,DDOT,0,97.774215,1302,97.774231
3720,11972,2001801955818131012,20180310,Secondary,42,10,DDOT,0,133.06877,,133.06877
3721,7993,4059452006914976012,45945400,Secondary,69,8,DPW,0,105.969981,,105.969983
3722,11400,3059601699514358012,35960420,Secondary,61,7,DDOT,0,193.657181,,193.657188
3723,2584,1001701960818958011,10170135,Secondary,16,4,DPW,0,85.202582,,85.202596
3724,4421,1050891976317706012,15089000,Secondary,25,5,DPW,0,188.428284,,188.428325
3725,9064,1092691676519149012,19269710,Secondary,1,1,DPW,0,97.001315,,97.001328
3726,9403,2015341951418122012,21534210,Primary,49,12,DDOT,0,98.057655,,98.057645
3727,11023,3001501835213766012,30150210,Priority Hills, ,7,DPW,0,97.094576,705,97.094575
3728,4892,1001401871415196012,10140575,Secondary,37,9,DPW,0,64.85085,,64.850877
3729,12979,3003302051317424012,30330260,Narrow Road, ,7,DPW,0,119.130793,703,119.130841
3730,11198,1064671892720350012,16467105,Primary,25,5,DPW,0,52.623499,,52.6235
3731,6307,1052062064815589012,15206090,Secondary,31,9,DPW,0,146.134923,,146.134905
3732,1287,2074681622615833012,27468245,Secondary,40,11,DDOT,0,79.688704,,79.688741
3733,1477,1036721634716348012,13672095,Secondary,19,4,DPW,0,95.047849,,95.047866
3734,9392,3047972066820669010,34797100,Primary,54,12,DDOT,0,96.810135,,96.810119
3735,4574,1070521684019358012,17052635,Primary,32,9,DPW,0,123.938221,,123.938248
3736,5284,1057001638214652012,15700510,Primary,7,3,DPW,0,203.690871,,203.690887
3737,11256,1000501615120575012,10050610,Secondary,30,9,DPW,0,65.460175,,65.460175
3738,13074,3090351649919423012,39035243,Narrow Road, ,8,DPW,0,32.429197,801,32.429186
3739,860,1002101506315367011,10210167,Secondary,21,4,DPW,0,158.226264,,158.22627
3740,5195,3001131898120313012,30113330,Secondary,66,8,DPW,0,170.373125,,170.373141
3741,6591,1003401769715039012,10340340,Primary,5,2,DPW,0,128.621235,,128.621234
3742,11514,2004901790718446012,20490080,Secondary,59,13,DDOT,0,191.86101,,191.86101
3743,12077,1050891555814455012,15089160,NHS,M2,6,NHS,0,170.664486,601,170.664485
3744,2914,1070521514415421012,17052695,Primary,32,9,DPW,0,58.387548,,58.387534
3745,5908,2026911917019235012,22691190,Priority Hills, ,12,DDOT,0,90.300187,1202,90.300187
3746,992,1064091503915936012,16409340,Priority Hills, ,2,DPW,0,97.712763,204,97.712747
3747,10663,3003701849119154012,30370020,Priority Hills, ,14,DPW,0,156.426461,1405,156.426462
3748,1360,2054661626416265012,25466445,Priority Hills, ,13,DDOT,0,40.846646,1302,40.846649
3749,12763,1063762025521393012,16376570,Secondary,1,1,DPW,0,115.638561,,115.638569
3750,10093,2022811742918068012,22281315,Narrow Road, ,11,DDOT,0,171.35751,1102,171.357509
3751,4115,1094051824218243012,19405443,NHS,M2,2,NHS,0,57.024132,,57.024132
3752,8191,1000701731417269012,10070140,NHS,M1,5,NHS,0,119.240883,501,119.240883
3753,11730,1001601765820025012,10160300,NHS,M1,4,NHS,0,70.070665,401,70.070649
3754,633,1001601533915340012,10160340,NHS,M1,4,NHS,0,75.560509,401,75.560509
3755,574,4001401547215473012,40140020,NHS,M5,5,NHS,0,177.570845,503,177.570861
3756,428,1040041495014951012,14004750,NHS,M1,9,NHS,0,67.348209,903,67.348225
3757,11264,1022881604116788010,12288004,NHS,M2,1,NHS,0,25.678235,102,25.678215
3758,2104,1001601475016766012,10160620,NHS,M1,9,NHS,0,79.730413,,79.730388
3759,4895,1040041852118715012,14004363,NHS,M1,4,NHS,0,81.318029,402,81.318053
3760,13036,1033861922116862012,13386150,Priority Hills, ,4,DPW,0,102.615009,405,102.615025
3761,2790,1064671518117382012,16467125,Primary,25,5,DPW,0,147.646557,,147.646545
3762,4853,1001701868818379012,10170050,NHS,M2,6,NHS,0,111.567913,601,111.567917
3763,1704,1025151650416505012,12515480,NHS,M2,1,NHS,0,147.62623,105,147.626236
3764,6338,1001401820316124012,10140050,NHS,M5,5,NHS,0,138.144731,502,138.144719
3765,8359,1001601961019311012,10160475,NHS,M1,9,NHS,0,113.086718,,113.08676
3766,11466,1094052075716292012,19405190,NHS,M2,3,NHS,0,121.551476,308,121.551475
3767,1312,1025151945720079012,12515233,NHS,M2,4,NHS,0,99.684876,406,99.68486
3768,12132,4047971461616077012,44797035,NHS,M3,5,NHS,0,82.894277,502,82.894273
3769,1588,3069811501316419012,36981060,NHS,M3,12,NHS,0,222.698025,,222.697999
3770,1179,1001301615915464012,10130470,Secondary,33,9,DPW,0,118.971149,,118.971165
3771,11819,1001402122520819012,10140165,Secondary,16,4,DPW,0,81.930946,,81.93093
3772,10193,1063762083920840012,16376530,NHS,M1,1,NHS,0,53.875753,104,53.875766
3773,7387,1057851463719224012,15785350,NHS,M6,3,NHS,0,110.173412,307,110.173413
3774,2811,3047971352713607012,34797000,NHS,M3,12,NHS,0,78.938225,,78.93824
3775,7878,4091201761200422010,49120000,NHS,M3,5,NHS,0,202.295183,503,202.295181
3776,9725,5048432150819178011,54843270,NHS,M6,6,NHS,0,868.754708,,868.754696
3777,4607,5048461841521522010,54846070,NHS,M4,,NHS,0,320.302026,,320.302033
3778,3273,1069811858518634012,16981260,NHS,M2,3,NHS,135.82,218.518666,308,82.698375
3779,2537,1001601706017061012,10160573,NHS,M1,9,NHS,0,85.650257,,85.650267
3780,7187,1069811497100744012,16981210,NHS,M2,6,NHS,0,207.433589,601,207.43361
3781,6363,1001601488522190012,10160240,NHS,M1,4,NHS,0,196.270908,405,196.270924
3782,12850,2015991454217020012,21599235,Primary,52,11,DDOT,0,203.85137,,203.851378
3783,8734,1070461543617509010,17046337,Secondary,2,1,DPW,0,37.481171,,37.481179
3784,2166,1001701964118727012,10170020,NHS,M2,6,NHS,0,158.82431,601,158.82431
3785,1345,1069812084420714012,16981037,NHS,M5,5,NHS,0,108.335123,502,108.335123
3786,2438,1057851699616997012,15785290,NHS,M2,3,NHS,0,91.841562,308,91.841578
3787,10485,1064671930618581012,16467060,NHS,M5,5,NHS,0,188.976766,502,188.97673
3788,8970,1091262155415799010,19126025,NHS,M2,6,NHS,0,78.939306,601,78.939349
3789,12493,1000701802914563012,10070090,NHS,M5,5,NHS,0,136.679423,502,136.679433
3790,12134,1020212059420319012,12021380,NHS,M6,3,NHS,0,713.646612,306,713.646662
3791,8870,1069811647520475012,16981100,NHS,M5,5,NHS,0,96.850004,502,96.850027
3792,12553,1001602066516960012,10160430,NHS,M1,9,NHS,0,118.130233,,118.130274
3793,4289,3075662097121577012,37566045,Secondary,61,14,DPW,0,115.192996,,115.192982
3794,7419,3071891599515676012,37189160,Secondary,49,12,DDOT,0,142.665076,,142.665068
3795,1681,1069811648715453012,16981120,NHS,M5,5,NHS,0,141.553918,502,141.553944
3796,1202,1069811533518585012,16981256,NHS,M2,6,NHS,0,91.929931,601,91.929892
3797,13120,1001601706121392012,10160577,NHS,M1,9,NHS,0,97.940205,,97.940177
3798,8698,1040041832814950012,14004740,NHS,M1,9,NHS,0,227.881683,903,227.881667
3799,2222,1089441985920095012,18944110,Primary,26,5,DPW,0,192.546525,,192.54653
3800,13244,2026912040021760010,22691120,Priority Hills, ,12,DDOT,0,167.670087,1202,167.670071
3801,10512,2019821104520592011,21982137,Secondary,54,12,DDOT,0,84.09063,,84.090646
3802,10700,1067791590018909012,16779630,Primary,1,1,DPW,0,163.115194,,163.1152
3803,6230,2031981958518793012,23198080,Secondary,59,13,DDOT,0,60.726439,,60.726462
3804,12940,1036721836116347012,13672093,Secondary,19,4,DPW,0,81.866087,,81.866078
3805,12590,1080141673215484010,18014020,Secondary,31,10,DDOT,0,25.390529,,25.390526
3806,7711,1040041783520543012,14004570,NHS,M1,9,NHS,0,296.100778,,296.100783
3807,6273,3069811483318464012,36981346,NHS,M3,7,NHS,0,88.085972,701,88.085979
3808,6211,1001601740316606012,10160685,NHS,M1,9,NHS,0,193.112888,,193.112914
3809,628,1069811533415335012,16981250,NHS,M2,6,NHS,0,45.258875,601,45.258889
3810,839,1091261579915800010,19126035,NHS,M2,6,NHS,0,38.417714,601,38.417678
3811,9450,1060641887319687012,16064280,NHS,M1,1,NHS,0,110.612544,103,110.61256
3812,1147,1025151612616127012,12515545,NHS,M2,1,NHS,0,123.92751,104,123.92751
3813,6882,1001601851714884012,10160220,NHS,M1,4,NHS,0,135.247796,405,135.247796
3814,287,3047971291514811012,34797010,NHS,M3,12,NHS,0,206.276258,,206.276251
3815,13203,1001601740519725012,10160770,NHS,M1,9,NHS,0,104.515361,901,104.515379
3816,12560,1000501571421293012,10050500,Secondary,31,9,DPW,0,118.056185,,118.056155
3817,1671,1094251501616478012,19425340,Secondary,8,2,DPW,0,195.806793,,195.806778
3818,11983,1032371791014865012,13237520,Priority Hills, ,3,DPW,0,100.263786,302,100.26381
3819,2162,2039062015721319012,23906100,Secondary,39,10,DDOT,0,97.96885,,97.968834
3820,11676,1001401777520361012,10140210,Secondary,16,4,DPW,0,119.050055,,119.050071
3821,10375,1001301678220432012,10130320,Secondary,17,4,DPW,0,115.46006,,115.460029
3822,715,1052322162220483012,15232190,Priority Hills, ,4,DPW,0,131.126985,401,131.126947
3823,2331,1087231777420114012,18723140,Primary,19,4,DPW,0,223.874494,,223.874478
3824,8703,1001801492318548010,10180090,Primary,24,6,DPW,0,131.863075,,131.863058
3825,9233,3003001452003751011,30300290,Secondary,68,8,DPW,0,139.057865,,139.057872
3826,6631,1041341949316590010,14134060,Primary,35,10,DDOT,0,70.691988,,70.691991
3827,264,2024731478414785012,22473010,Primary,46,12,DDOT,0,46.604938,,46.604903
3828,3866,2000801912913531012,20080110,Secondary,51,12,DDOT,0,115.929108,,115.929108
3829,11694,3037372145421629012,33737155,Priority Hills, ,7,DPW,0,118.021934,702,118.021894
3830,6250,3038741496716990012,33874320,Priority Hills, ,7,DPW,0,114.230276,703,114.230292
3831,12784,1082031557417387012,18203190,Priority Hills, ,9,DPW,0,194.823802,901,194.823803
3832,10126,1092691873419037012,19269703,Secondary,1,1,DPW,0,178.578967,,178.578958
3833,11648,2074161730915631012,27416210,Priority Hills, ,11,DDOT,0,178.7745,1104,178.774485
3834,8767,2026912176018623012,22691130,Priority Hills, ,12,DDOT,0,192.050541,1202,192.050557
3835,859,1001501519815199012,10150070,Primary,26,5,DPW,0,51.899407,,51.899399
3836,13210,1031982004021456012,13198760,Secondary,29,9,DPW,0,169.841637,,169.841653
3837,12960,1001401822421742012,10140790,Priority Hills, ,9,DPW,0,84.797527,902,84.797529
3838,7321,1016051501714991012,11605425,Secondary,31,9,DPW,0,347.838396,,347.838371
3839,4330,1068382175820297012,16838095,Secondary,23,5,DPW,0,87.64023,,87.64023
3840,12498,1070911506619822011,17091188,Priority Hills, ,9,DPW,0,55.708154,901,55.708145
3841,5021,1004031644218775011,10403220,Priority Hills, ,3,DPW,0,167.294208,305,167.294225
3842,4407,2025351941816201012,22535090,Primary,54,12,DDOT,0,96.47076,,96.47073
3843,5668,3011701913019131012,31170000,Secondary,69,8,DPW,0,157.057958,,157.057922
3844,12835,1041341787720597010,14134020,Primary,35,10,DDOT,0,70.57208,,70.572064
3845,11603,2005101618117243012,20510080,Priority Hills, ,13,DDOT,0,259.100178,1303,259.100192
3846,1604,3063371643114832012,36337380,Priority Hills, ,7,DPW,0,74.862817,701,74.862795
3847,1758,2077671298716541012,27767220,Priority Hills, ,11,DDOT,0,174.272694,1104,174.272678
3848,13249,3019431912521427012,31943085,Priority Hills, ,14,DPW,0,59.855819,1404,59.855817
3849,8187,1001302001920020012,10130500,Secondary,33,9,DPW,0,118.720689,,118.720657
3850,5051,1084761721415724012,18476180,Priority Hills, ,9,DPW,0,120.356179,901,120.356176
3851,8340,2001201524119050012,20120330,Secondary,43,10,DDOT,0,109.208838,,109.208837
3852,6880,1067402099821089012,16740275,Priority Hills, ,4,DPW,0,122.053421,401,122.053422
3853,1204,1048101051813882012,14810450,Priority Hills, ,3,DPW,0,78.587821,306,78.587811
3854,1786,1003402105616465011,10340167,Secondary,11,3,DPW,0,109.31647,,109.316487
3855,6848,2000401957219573011,20040010,Secondary,53,12,DDOT,0,119.551678,,119.551662
3856,6796,1040491748615906012,14049505,Priority Hills, ,3,DPW,0,59.083199,302,59.083196
3857,2366,3081511537715378012,38151340,Secondary,64,7,DPW,0,88.80778,,88.807791
3858,2151,1076701679616797011,17670090,Narrow Road, ,9,DPW,0,107.705881,910,107.705875
3859,3734,3081511999122147012,38151068,Primary,68,8,DPW,0,177.236758,,177.236746
3860,8872,1029771830220477012,12977300,Priority Hills, ,1,DPW,0,203.334368,101,203.334365
3861,2956,1067791861715980012,16779580,Primary,1,1,DPW,0,269.683449,,269.683447
3862,4215,1067791830118302012,16779687,Secondary,1,1,DPW,0,100.016702,,100.016669
3863,2600,1003001516714709012,10300560,Secondary,1,1,DPW,0,90.524467,,90.524426
3864,2655,1041992174121519012,14199444,Narrow Road, ,3,DPW,0,139.09687,306,139.09685
3865,5055,3061160057916856010,36116250,Secondary,63,7,DPW,0,32.790909,,32.790957
3866,3004,1001801759416944012,10180130,Primary,24,6,DPW,0,197.958196,,197.958169
3867,7554,3003301997019971011,30330190,Narrow Road, ,7,DPW,0,181.632793,703,181.632811
3868,9444,4000900084016756010,40090070,Secondary,28,5,DPW,0,48.73594,,48.735948
3869,5795,1001401892915925012,10140635,Secondary,37,9,DPW,0,79.490114,,79.490066
3870,12463,2073121728416136012,27312480,Secondary,59,13,DDOT,0,108.177764,,108.177748
3871,10803,2060901945420979012,26090290,Secondary,40,11,DDOT,0,70.45196,,70.451982
3872,2134,3004001948618722012,30400180,Priority Hills, ,7,DPW,0,100.636646,702,100.636646
3873,11757,2069741991319717012,26974050,Secondary,47,11,DDOT,0,120.211309,,120.211316
3874,9274,2031910068421512011,23191382,Primary,62,14,DPW,0,106.833351,,106.833346
3875,9684,2075461653719181012,27546005,Primary,45,10,DDOT,0,170.616281,,170.616322
3876,7796,3057851582214672012,35785015,Primary,55,12,DDOT,0,54.707825,,54.707831
3877,4529,2081441914221057012,28144350,Primary,40,10,DDOT,0,98.510092,,98.510067
3878,4621,2036720029918551012,23672120,Primary,50,12,DDOT,0,47.482149,,47.48213
3879,11591,1088011418421141012,18801010,Secondary,36,10,DDOT,0,33.996942,,33.996935
3880,1145,1034381612416125012,13438140,Secondary,26,5,DPW,0,145.918672,,145.918684
3881,11955,1025351306419641012,12535160,NPS, ,6,NPS,0,255.011848,601,255.011835
3882,8906,1089442055017577012,18944190,Secondary,19,4,DPW,0,174.037955,,174.037933
3883,1662,2015342045516761012,21534420,Primary,57,14,DPW,0,159.672118,,159.672117
3884,8441,1092691751016674012,19269665,Secondary,1,1,DPW,0,146.968822,,146.968799
3885,4473,1092691826715253012,19269610,Secondary,2,1,DPW,0,165.336024,,165.336024
3886,8992,2059471764914549012,25947080,Secondary,51,12,DDOT,0,118.406396,,118.406414
3887,7053,3086511628216078012,38651020,Secondary,67,8,DPW,0,104.390866,,104.39086
3888,386,1001301490914910012,10130260,Secondary,17,4,DPW,0,109.910229,,109.910214
3889,5790,1075331961913953012,17533475,Primary,11,3,DPW,0,233.591908,,233.591929
3890,10868,1061812017919404012,16181590,Priority Hills, ,1,DPW,0,97.798599,103,97.798604
3891,9502,1003901295618404010,10390305,Secondary,8,3,DPW,0,182.602826,,182.602821
3892,4503,1000501730816555012,10050050,Secondary,27,5,DPW,0,134.191792,,134.191777
3893,8563,3020152084918905012,32015340,Secondary,64,7,DPW,0,107.591011,,107.591057
3894,7502,2000801662420117012,20080020,Secondary,55,12,DDOT,0,173.27097,,173.270954
3895,5899,3090152060022068012,39015380,Secondary,64,7,DPW,0,156.314239,,156.3143
3896,4020,1083391785117724012,18339190,Priority Hills, ,9,DPW,0,94.373307,901,94.373291
3897,4489,3022551755516566012,32255060,Narrow Road, ,8,DPW,0,198.503597,805,198.503597
3898,6281,1064221589315669012,16422390,Primary,35,10,DDOT,0,154.011703,,154.011695
3899,1634,3000801774119896012,30080045,Secondary,55,12,DDOT,0,112.610329,,112.610345
3900,9248,2029641973520596012,22964080,Secondary,59,13,DDOT,0,16.657734,,16.657725
3901,8739,3033282199619700012,33328355,Priority Hills, ,14,DPW,0,420.758782,1405,420.758798
3902,6985,1068381538315149012,16838040,Secondary,23,5,DPW,0,228.282072,,228.282071
3903,6146,1001401934919350012,10140770,Priority Hills, ,9,DPW,0,103.070116,902,103.070132
3904,6040,1067731766516559012,16773280,Priority Hills, ,2,DPW,0,115.909852,204,115.909835
3905,11927,2019822124014597011,21982130,Secondary,54,12,DDOT,0,104.250159,,104.250143
3906,4813,2063251544621020012,26325430,Secondary,59,13,DDOT,0,333.470639,,333.470664
3907,1904,1052322195921821012,15232170,Priority Hills, ,4,DPW,0,212.792563,401,212.792547
3908,13733,5031911477517018012,53191580,Primary,62,14,DPW,0,356.785906,,356.785932
3909,13753,5031911677814775012,53191570,Primary,62,14,DPW,0,140.151875,,140.151828
3910,3900,1000301502219344012,10030170,Secondary,23,5,DPW,0,88.86,,88.860499
3911,13385,3075662229217614012,37566020,Secondary,61,14,DPW,0,102.807,,102.806923
3912,13708,3061292217723005012,36129150,Secondary,66,8,DPW,0,268.618236,,268.618237
3913,13699,3038612298717439012,33861490,Secondary,60,14,DPW,0,259.603,,259.602817
